,riotIdGameName,games_played,win_y,challenges.damagePerMinute,challenges.dodgeSkillShotsSmallWindow,challenges.goldPerMinute,challenges.kda,challenges.killParticipation,challenges.laneMinionsFirst10Minutes,challenges.quickSoloKills,challenges.saveAllyFromDeath,challenges.skillshotsDodged,challenges.survivedSingleDigitHpCount,challenges.teamDamagePercentage,challenges.visionScorePerMinute,assists,assistMePings,championId,damageDealtToBuildings,damageDealtToObjectives,dangerPings,enemyMissingPings,kills,deaths,dragonKills,challenges.earlyLaningPhaseGoldExpAdvantage,challenges.laningPhaseGoldExpAdvantage,champExperience,goldEarned,neutralMinionsKilled,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,totalMinionsKilled,challenges.maxCsAdvantageOnLaneOpponent,gameDuration,challenges.turretPlatesTaken,challenges.soloKills,challenges.damageTakenOnTeamPercentage,totalTimeSpentDead,champLevel,challenges.maxLevelLeadLaneOpponent,totalHealsOnTeammates,challenges.effectiveHealAndShielding,totalTimeCCDealt,challenges.wardTakedownsBefore20M,junglecsPerMinute,csPerMinute,timeDead,role,games_played_norm,win_y_norm,challenges.damagePerMinute_norm,challenges.dodgeSkillShotsSmallWindow_norm,challenges.goldPerMinute_norm,challenges.kda_norm,challenges.killParticipation_norm,challenges.laneMinionsFirst10Minutes_norm,challenges.quickSoloKills_norm,challenges.saveAllyFromDeath_norm,challenges.skillshotsDodged_norm,challenges.survivedSingleDigitHpCount_norm,challenges.teamDamagePercentage_norm,challenges.visionScorePerMinute_norm,assists_norm,assistMePings_norm,championId_norm,damageDealtToBuildings_norm,damageDealtToObjectives_norm,dangerPings_norm,enemyMissingPings_norm,kills_norm,deaths_norm,dragonKills_norm,challenges.earlyLaningPhaseGoldExpAdvantage_norm,challenges.laningPhaseGoldExpAdvantage_norm,champExperience_norm,goldEarned_norm,neutralMinionsKilled_norm,totalAllyJungleMinionsKilled_norm,totalEnemyJungleMinionsKilled_norm,totalMinionsKilled_norm,challenges.maxCsAdvantageOnLaneOpponent_norm,gameDuration_norm,challenges.turretPlatesTaken_norm,challenges.soloKills_norm,challenges.damageTakenOnTeamPercentage_norm,totalTimeSpentDead_norm,champLevel_norm,challenges.maxLevelLeadLaneOpponent_norm,totalHealsOnTeammates_norm,challenges.effectiveHealAndShielding_norm,totalTimeCCDealt_norm,challenges.wardTakedownsBefore20M_norm,junglecsPerMinute_norm,csPerMinute_norm,timeDead_norm
316,BotSpenc3r,1,0.0,983.7331940959688,0.0,587.1818220687795,2.1818181818181817,0.631578947368421,20.0,0.0,0.0,64.0,0.0,0.1527969476096379,0.0,20.0,0.0,50.0,1289.0,1289.0,0.0,0.0,4.0,11.0,0.0,,,24539.0,14892.0,0.0,0.0,0.0,62.0,,1521.0,0.0,0.0,0.2327084346026166,314.0,18.0,,0.0,0.0,656.0,0.0,0.0,2.445759368836292,0.2064431295200526,aram,0.0,0.0,0.2882832807539939,0.0,0.15913314874372406,0.17984189723320157,0.560626803497937,0.5,0.0,0.0,0.40540540540540543,0.0,0.4025687312668745,0.0,0.40540540540540543,0.0,0.08514492753623189,0.33184188982540325,0.33184188982540325,0.0,0.0,0.15,0.6,0.0,,,0.7677135614503023,0.711405284630625,0.0,0.0,0.0,0.6704545454545454,,0.926497277676951,0.0,0.0,0.6604611863085013,0.6639123062594035,1.0,,0.0,0.0,1.0,0.0,0.0,0.567731332222143,0.5573085013613623
317,Bouffeuse2Paffff,1,100.0,1397.3874591754384,7.0,846.1263861548533,6.0,0.8333333333333334,38.0,0.0,0.0,74.0,0.0,0.3115059517918262,0.0,18.0,0.0,236.0,1674.0,1674.0,0.0,0.0,12.0,5.0,0.0,,,15078.0,13546.0,0.0,0.0,0.0,60.0,,960.0,0.0,1.0,0.1646915469669566,133.0,16.0,,0.0,0.0,10.0,0.0,0.0,3.75,0.1385416666666666,aram,0.0,1.0,0.4855698964849895,0.3888888888888889,1.0,0.7608695652173914,0.9737481423473611,0.9736842105263158,0.0,0.0,0.47297297297297297,0.0,1.0,0.0,0.35135135135135137,0.0,0.4221014492753623,0.43095680649164086,0.43095680649164086,0.0,0.0,0.55,0.2,0.0,,,0.3765389502165084,0.6075581574773017,0.0,0.0,0.0,0.6477272727272727,,0.41742286751361163,0.0,0.5,0.35732910161871034,0.23165285506173428,0.7777777777777778,,0.0,0.0,0.020491803278688523,0.0,0.0,0.8956008798198372,0.30497200064556435
318,Bougado,1,0.0,1288.1876759747408,34.0,654.3213821989368,2.466666666666667,0.6727272727272727,36.0,0.0,0.0,240.0,0.0,0.1473433020826921,0.0,30.0,0.0,75.0,1950.0,1950.0,0.0,0.0,7.0,15.0,0.0,,,23733.0,14701.0,0.0,0.0,0.0,75.0,,1347.0,0.0,0.0,0.3165930289445848,360.0,18.0,,0.0,0.0,196.0,0.0,0.0,3.34075723830735,0.267260579064588,aram,0.0,0.0,0.4334885873219251,1.0,0.3926230710830448,0.22318840579710147,0.6448839619352109,0.9210526315789473,0.0,0.0,1.0,0.0,0.37938570208362743,0.0,0.6756756756756757,0.0,0.13043478260869565,0.5020106168809436,0.5020106168809436,0.0,0.0,0.3,0.8666666666666667,0.0,,,0.7343886764852418,0.6966691766913348,0.0,0.0,0.0,0.8181818181818182,,0.7686025408348457,0.0,0.0,1.0,0.773768299381463,1.0,,0.0,0.0,0.4016393442622951,0.0,0.0,0.7927224416484395,0.78331927867943
319,Bounahh,1,0.0,480.1670496161102,12.0,501.0129182262917,0.875,0.4242424242424242,3.0,0.0,0.0,143.0,0.0,0.1021452026891362,0.0,12.0,0.0,84.0,678.0,678.0,0.0,0.0,2.0,16.0,0.0,,,14217.0,9530.0,0.0,0.0,0.0,5.0,,1141.0,0.0,0.0,0.1732066747644497,357.0,15.0,,0.0,0.0,8.0,0.0,0.0,0.2629272567922874,0.3128834355828221,aram,0.0,0.0,0.048114451787487876,0.6666666666666666,0.0,0.0,0.13607522997678984,0.05263157894736842,0.0,0.0,0.9391891891891891,0.0,0.1872520454147238,0.0,0.1891891891891892,0.0,0.14673913043478262,0.17454522986937426,0.17454522986937426,0.0,0.0,0.05,0.9333333333333333,0.0,,,0.34094003463968814,0.29771412876426545,0.0,0.0,0.0,0.022727272727272728,,0.5816696914700544,0.0,0.0,0.39527862460306984,0.7666037780908939,0.6666666666666666,,0.0,0.0,0.01639344262295082,0.0,0.0,0.018995033139803927,0.9528636667190177
320,Bouzewazi,1,0.0,1634.4820815740832,2.0,826.3691956671485,2.0,0.6666666666666666,31.0,0.0,0.0,43.0,0.0,0.260595386358676,0.0,15.0,0.0,4.0,559.0,559.0,0.0,0.0,17.0,16.0,0.0,,,18094.0,16520.0,0.0,0.0,0.0,76.0,,1199.0,0.0,1.0,0.1735040074275375,378.0,17.0,,0.0,0.0,105.0,0.0,0.0,3.803169307756464,0.3152627189324437,aram,0.0,0.0,0.5986488602714758,0.1111111111111111,0.9909503542446564,0.15217391304347827,0.6324739928630542,0.7894736842105263,0.0,0.0,0.2635135135135135,0.0,0.8608116330249179,0.0,0.2702702702702703,0.0,0.0018115942028985507,0.14390971017253718,0.14390971017253718,0.0,0.0,0.8,0.9333333333333333,0.0,,,0.5012385197631866,0.8370093879037384,0.0,0.0,0.0,0.8295454545454546,,0.6343012704174229,0.0,0.5,0.3966037524226632,0.8167554271248776,0.8888888888888888,,0.0,0.0,0.2151639344262295,0.0,0.0,0.9089669692236308,0.9617055975026183
321,Br0ken0rder,1,100.0,1509.5181034003986,0.0,618.2677088207766,10.333333333333334,0.8157894736842105,14.0,0.0,0.0,7.0,0.0,0.1434530584048097,0.0,56.0,0.0,43.0,1727.0,1727.0,0.0,0.0,6.0,6.0,0.0,,,24124.0,13785.0,0.0,0.0,0.0,26.0,,1337.0,0.0,0.0,0.1255511782878291,168.0,18.0,,0.0,18285.13671875,217.0,0.0,0.0,1.1667913238593866,0.1256544502617801,aram,0.0,1.0,0.5390490388180892,0.0,0.2672399231923776,1.0,0.9378245476648024,0.34210526315789475,0.0,0.0,0.02027027027027027,0.0,0.3628485743461014,0.0,1.0,0.0,0.07246376811594203,0.4446011976171229,0.4446011976171229,0.0,0.0,0.25,0.26666666666666666,0.0,,,0.7505549668342971,0.6259975805008116,0.0,0.0,0.0,0.26136363636363635,,0.7595281306715064,0.0,0.0,0.1828915175765604,0.31523893678504045,1.0,,0.0,1.0,0.444672131147541,0.0,0.0,0.24621499215510007,0.2570803212188946
322,Br0th3rs4Lif3,1,0.0,713.7141637710106,3.0,607.5372596766173,4.857142857142857,0.8095238095238095,5.0,0.0,0.0,50.0,0.0,0.1380751955024005,0.0,29.0,0.0,412.0,287.0,287.0,0.0,0.0,5.0,7.0,0.0,,,18676.0,12450.0,0.0,0.0,0.0,16.0,,1229.0,0.0,0.0,0.1818579124554545,131.0,18.0,,0.0,3248.32080078125,420.0,2.0,0.0,0.7811228641171684,0.1065907241659886,aram,0.0,0.0,0.15950148113797435,0.16666666666666666,0.22992285211716187,0.5869565217391304,0.9249946924210315,0.10526315789473684,0.0,0.0,0.3108108108108108,0.0,0.33998769129199574,0.0,0.6486486486486487,0.0,0.7409420289855072,0.0738856651511953,0.0738856651511953,0.0,0.0,0.2,0.3333333333333333,0.0,,,0.5253018982367167,0.5229991297209552,0.0,0.0,0.0,0.14772727272727273,,0.661524500907441,0.0,0.0,0.4338347509943377,0.22687650753468822,1.0,,0.0,0.6260321595883618,0.860655737704918,1.0,0.0,0.14926283440369142,0.18623539783332155
323,Br0wnM0nster,1,100.0,709.0864769918074,19.0,706.7487591522352,2.272727272727273,0.5555555555555556,14.0,0.0,0.0,126.0,0.0,0.1240136280457502,0.0,13.0,0.0,122.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,,,14894.0,13056.0,0.0,0.0,0.0,36.0,,1108.0,0.0,0.0,0.2907939588760281,261.0,16.0,,0.0,0.0,119.0,0.0,0.0,1.9494584837545128,0.2355595667870036,aram,0.0,1.0,0.1572943706585099,1.0,0.5749487245360746,0.1936758893280633,0.40495789320684983,0.34210526315789475,0.0,0.0,0.8243243243243243,0.0,0.280213045672099,0.0,0.21621621621621623,0.0,0.21557971014492755,0.0,0.0,0.0,0.0,0.55,0.6,0.0,,,0.36893128416989407,0.5697534826592271,0.0,0.0,0.0,0.375,,0.5517241379310345,0.0,0.0,0.9193319855372997,0.5373390967926827,0.7777777777777778,,0.0,0.0,0.24385245901639344,0.0,0.0,0.442967586348876,0.6655114705539045
324,Brabak82,1,100.0,2081.213350573831,13.0,743.764984150085,2.555555555555556,0.6216216216216216,38.0,0.0,0.0,130.0,0.0,0.2783332242675334,0.0,23.0,0.0,51.0,2302.0,2302.0,0.0,2.0,23.0,18.0,0.0,,,30270.0,20407.0,0.0,0.0,0.0,111.0,,1646.0,0.0,5.0,0.1734298066866882,510.0,18.0,,662.0,662.8399658203125,89.0,0.0,0.0,4.046172539489672,0.3098420413122721,aram,0.0,1.0,0.8117110903568862,0.7222222222222222,0.703679319185303,0.23671497584541068,0.5402377362456741,0.9736842105263158,0.0,0.0,0.8513513513513513,0.0,0.9362138225982911,0.0,0.4864864864864865,0.0,0.08695652173913043,0.5926299692615038,0.5926299692615038,0.0,0.6666666666666666,1.0,1.0,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,0.3962730606482959,1.0,1.0,,0.3507507762082887,0.1277457371710838,0.18237704918032788,0.0,0.0,0.9700548986665711,0.9415611887564329
325,Brada,1,0.0,1009.8830645375044,9.0,587.9121955601855,1.8,0.36,4.0,0.0,0.0,77.0,0.0,0.1197980881250331,0.0,15.0,1.0,62.0,577.0,577.0,0.0,0.0,3.0,10.0,0.0,,,13247.0,9181.0,0.0,0.0,0.0,19.0,,936.0,0.0,0.0,0.1553039407636597,208.0,15.0,,0.0,0.0,6.0,0.0,0.0,1.217948717948718,0.2222222222222222,aram,0.0,0.0,0.3007550956891631,0.5,0.16167315421079123,0.12173913043478261,0.004529557811929844,0.07894736842105263,0.0,0.0,0.49324324324324326,0.0,0.26229310853605664,0.0,0.2702702702702703,1.0,0.1068840579710145,0.14854365432836128,0.14854365432836128,0.0,0.0,0.1,0.5333333333333333,0.0,,,0.30083440385047133,0.27078794200608575,0.0,0.0,0.0,0.18181818181818182,,0.3956442831215971,0.0,0.0,0.3154911884537413,0.4107658873259618,0.6666666666666666,,0.0,0.0,0.012295081967213115,0.0,0.0,0.2590753119883968,0.6159470176703982
326,Bradley Pooper,1,100.0,2025.165607613244,0.0,721.78721522347,3.4615384615384617,0.6338028169014085,25.0,1.0,0.0,30.0,0.0,0.2478156390183833,0.0,25.0,0.0,29.0,2428.0,2428.0,0.0,0.0,20.0,13.0,0.0,,,35627.0,21083.0,0.0,0.0,0.0,82.0,,1752.0,0.0,3.0,0.1512113574653552,445.0,18.0,,0.0,0.0,275.0,0.0,0.0,2.808219178082192,0.2539954337899543,aram,0.0,1.0,0.7849799033209429,0.0,0.6272476662236403,0.37458193979933113,0.5651804985985431,0.631578947368421,1.0,0.0,0.17567567567567569,0.0,0.8064859064846286,0.0,0.5405405405405406,0.0,0.04710144927536232,0.6250675783522724,0.6250675783522724,0.0,0.0,0.95,0.7333333333333333,0.0,,,1.0,1.0,0.0,0.0,0.0,0.8977272727272727,,1.0,0.0,1.0,0.2972516989665563,0.9767630692809208,1.0,,0.0,0.0,0.5635245901639344,0.0,0.0,0.6588491296900575,0.7340231339510715
327,Brave,1,0.0,1461.178518391774,0.0,763.8740548514518,2.5625,0.5,18.0,0.0,0.0,17.0,0.0,0.1819465711669747,0.0,14.0,0.0,107.0,679.0,679.0,0.0,0.0,27.0,16.0,0.0,,,27421.0,18827.0,0.0,0.0,0.0,42.0,,1478.0,0.0,3.0,0.2029349055284396,413.0,18.0,,0.0,0.0,34.0,0.0,0.0,1.7050067658998649,0.2794316644113667,aram,0.0,0.0,0.5159941498992958,0.0,0.773612237233556,0.23777173913043478,0.29119984337874755,0.4473684210526316,0.0,0.0,0.08783783783783784,0.0,0.5264815470653114,0.0,0.24324324324324326,0.0,0.18840579710144928,0.17480267121136447,0.17480267121136447,0.0,0.0,1.0,0.9333333333333333,0.0,,,0.8868727655065114,1.0,0.0,0.0,0.0,0.4431818181818182,,0.8874773139745916,0.0,1.0,0.5277689645595077,0.9003415088481838,1.0,,0.0,0.0,0.06967213114754098,0.0,0.0,0.38151552587214455,0.8285496604305693
328,Bravo Galilée,1,100.0,1753.3395238879914,1.0,746.7563340819082,2.176470588235294,0.6607142857142857,8.0,0.0,0.0,48.0,0.0,0.172216535940263,0.0,24.0,0.0,5.0,1401.0,1401.0,0.0,0.0,13.0,17.0,0.0,,,13269.0,11729.0,0.0,0.0,0.0,10.0,,942.0,0.0,1.0,0.3322878869372743,353.0,15.0,,0.0,0.0,113.0,0.0,0.0,0.6369426751592357,0.3747346072186836,aram,0.0,1.0,0.6553362548618544,0.05555555555555555,0.7140822777676519,0.17902813299232734,0.6202856303814719,0.18421052631578946,0.0,0.0,0.2972972972972973,0.0,0.48511991299863855,0.0,0.5135135135135135,0.0,0.0036231884057971015,0.3606753201283088,0.3606753201283088,0.0,0.0,0.6,1.0,0.0,,,0.3017440160951752,0.4673722510600739,0.0,0.0,0.0,0.07954545454545454,,0.4010889292196007,0.0,0.5,1.0,0.7570510830368017,0.6666666666666666,,0.0,0.0,0.23155737704918034,0.0,0.0,0.11301776413317795,1.0
329,Break your faith,1,100.0,1147.118567568275,1.0,772.3525739448945,5.166666666666667,0.6458333333333334,20.0,0.0,0.0,39.0,0.0,0.180213841294957,0.0,20.0,0.0,62.0,3281.0,3281.0,0.0,0.0,11.0,6.0,0.0,,,11249.0,9686.0,0.0,0.0,0.0,24.0,,752.0,0.0,0.0,0.2780325350481055,123.0,13.0,,0.0,0.0,15.0,0.0,0.0,1.9148936170212767,0.163563829787234,aram,0.0,1.0,0.36620764927489735,0.05555555555555555,0.8030978156442967,0.6340579710144928,0.589814724177516,0.5,0.0,0.0,0.23648648648648649,0.0,0.519115845170827,0.0,0.40540540540540543,0.0,0.1068840579710145,0.8446650430699365,0.8446650430699365,0.0,0.0,0.5,0.26666666666666666,0.0,,,0.21822507362690932,0.309749902787979,0.0,0.0,0.0,0.23863636363636365,,0.22867513611615245,0.0,0.0,0.8624579187718568,0.20777111742650395,0.4444444444444444,,0.0,0.0,0.030737704918032786,0.0,0.0,0.4342784173812683,0.3979597628653147
330,Brenda,3,100.0,1697.1754872186827,0.6666666666666666,678.4400277829711,3.9730639730639736,0.6511437401267909,15.0,0.0,0.0,40.0,0.3333333333333333,0.2075491530309157,0.0,30.0,0.0,83.0,659.6666666666666,659.6666666666666,0.0,0.0,8.0,9.666666666666666,0.0,,,18432.33333333333,12518.0,0.0,0.0,0.0,27.33333333333333,,1106.0,0.0,1.0,0.2461140563701154,230.33333333333331,17.666666666666668,,47.333333333333336,1347.1273040771484,147.33333333333334,0.0,0.0,1.4918601390527757,0.2082020511174878,aram,1.0,1.0,0.6285496031681974,0.037037037037037035,0.47650000851648305,0.4524227785097351,0.6006885515486334,0.3684210526315789,0.0,0.0,0.24324324324324326,0.3333333333333333,0.635316160460256,0.0,0.6756756756756757,0.0,0.14492753623188406,0.16982547193288675,0.16982547193288675,0.0,0.0,0.35,0.5111111111111111,0.0,,,0.5152272535264355,0.5282454927569329,0.0,0.0,0.0,0.27651515151515144,,0.5499092558983666,0.0,0.5,0.7202062616008651,0.46410176804464287,0.9629629629629631,,0.025078857110562437,0.2596249161132832,0.30191256830601093,0.0,0.0,0.3279331681027999,0.5638450338936376
331,BrewlordGragas,1,0.0,1008.6004774309432,0.0,648.0644235574426,7.4,0.6851851851851852,19.0,0.0,0.0,22.0,0.0,0.1256369970902313,0.0,29.0,0.0,79.0,1950.0,1950.0,0.0,2.0,8.0,5.0,0.0,,,22929.0,14521.0,0.0,0.0,0.0,57.0,,1344.0,0.0,1.0,0.2435598683012302,153.0,18.0,,394.0,394.1174621582031,622.0,0.0,0.0,2.544642857142857,0.1138392857142857,aram,0.0,0.0,0.3001433837089057,0.0,0.37086336958290633,0.9739130434782609,0.6703933428057551,0.47368421052631576,0.0,0.0,0.12162162162162163,0.0,0.2871138630698262,0.0,0.6486486486486487,0.0,0.13768115942028986,0.5020106168809436,0.5020106168809436,0.0,0.6666666666666666,0.35,0.2,0.0,,,0.701146483542427,0.6827817451255114,0.0,0.0,0.0,0.6136363636363636,,0.7658802177858439,0.0,0.5,0.7088229657617735,0.279416330332195,1.0,,0.20875499369496336,0.07595623126479488,1.0,0.0,0.0,0.5925893866342555,0.21317261802649692
332,Brighttt,1,100.0,667.0722160490739,0.0,597.4398005772043,2.9285714285714284,0.7068965517241379,2.0,0.0,2.0,47.0,0.0,0.0527582196357292,0.0,40.0,0.0,12.0,592.0,592.0,0.0,0.0,1.0,14.0,0.0,,,18476.0,11356.0,0.0,0.0,0.0,6.0,,1140.0,0.0,0.0,0.2265896554116727,311.0,18.0,,7961.0,7961.06591796875,103.0,0.0,0.0,0.3157894736842105,0.2728070175438596,aram,0.0,1.0,0.13725625657732562,0.0,0.19480711801977085,0.2934782608695652,0.7148505117040937,0.02631578947368421,0.0,1.0,0.2905405405405405,0.0,0.0,0.0,0.9459459459459459,0.0,0.016304347826086956,0.1524052744582147,0.1524052744582147,0.0,0.0,0.0,0.8,0.0,,,0.5170326960121359,0.43859440675978445,0.0,0.0,0.0,0.03409090909090909,,0.5807622504537205,0.0,0.0,0.6331915131966886,0.6567477849688343,1.0,,1.0,1.0,0.21106557377049182,0.0,0.0,0.03228392379635526,0.8039310419387403
333,Briquette,1,100.0,1096.5609541348742,29.0,622.1891797410472,2.7,0.4909090909090909,17.0,0.0,0.0,211.0,0.0,0.1742146595545741,0.0,16.0,0.0,82.0,2684.0,2684.0,0.0,0.0,11.0,10.0,0.0,,,26776.0,15783.0,0.0,0.0,0.0,43.0,,1521.0,0.0,1.0,0.1947217491154342,252.0,18.0,,654.0,654.570068359375,64.0,3.0,0.0,1.6962524654832347,0.165680473372781,aram,0.0,1.0,0.3420949027236311,1.0,0.28087754516748187,0.2586956521739131,0.2725848897705126,0.42105263157894735,0.0,0.0,1.0,0.0,0.4936137833525944,0.0,0.2972972972972973,0.0,0.1431159420289855,0.6909725619017707,0.6909725619017707,0.0,0.0,0.5,0.5333333333333333,0.0,,,0.8602045883322383,0.7801480708814506,0.0,0.0,0.0,0.45454545454545453,,0.926497277676951,0.0,0.5,0.49116524286771474,0.5158455329209753,1.0,,0.34651209613326406,0.12615192237120326,0.13114754098360656,1.0,0.0,0.37931480581439425,0.4058256675630194
334,Brivandyaelv,1,0.0,888.1254872094511,12.0,642.1805286314234,2.1666666666666665,0.6190476190476191,5.0,0.0,0.0,112.0,0.0,0.1528849756138922,0.0,21.0,0.0,55.0,27.0,27.0,0.0,0.0,5.0,12.0,0.0,,,13074.0,9981.0,0.0,0.0,0.0,11.0,,932.0,0.0,1.0,0.2803935739078931,264.0,15.0,,0.0,0.0,0.0,0.0,0.0,0.7081545064377682,0.2832618025751073,aram,0.0,0.0,0.24268452226949386,0.6666666666666666,0.3504010643985167,0.17753623188405795,0.5349670930103952,0.10526315789473684,0.0,0.0,0.7297297297297297,0.0,0.4029429315667449,0.0,0.43243243243243246,0.0,0.09420289855072464,0.006950916233736143,0.006950916233736143,0.0,0.0,0.2,0.6666666666666666,0.0,,,0.29368154392620893,0.3325098600764117,0.0,0.0,0.0,0.09090909090909091,,0.39201451905626133,0.0,0.5,0.8729804030618583,0.5445036180832518,0.6666666666666666,,0.0,0.0,0.0,0.0,0.0,0.13091951504248933,0.8427832810461249
335,Brogar96,1,100.0,3045.7007339948004,0.0,765.0425386695639,5.0,0.8088235294117647,24.0,0.0,0.0,44.0,0.0,0.294105816968178,0.0,32.0,0.0,8.0,1614.0,1614.0,0.0,0.0,23.0,11.0,0.0,,,22142.0,16190.0,0.0,0.0,0.0,68.0,,1269.0,0.0,0.0,0.3501940152962578,281.0,18.0,,0.0,0.0,143.0,0.0,0.0,3.215130023640662,0.2214342001576044,aram,0.0,1.0,1.0,0.0,0.7776758503316586,0.6086956521739131,0.9235607674231983,0.6052631578947368,0.0,0.0,0.2702702702702703,0.0,1.0,0.0,0.7297297297297297,0.0,0.009057971014492754,0.4155103259722272,0.4155103259722272,0.0,0.0,1.0,0.6,0.0,,,0.6686071727887016,0.811549096699729,0.0,0.0,0.0,0.7386363636363636,,0.6978221415607986,0.0,0.0,1.0,0.5851025720631433,1.0,,0.0,0.0,0.2930327868852459,0.0,0.0,0.7611413537306569,0.6130185574882979
336,Broly lssj3,1,100.0,2296.559212960869,1.0,830.4865226646966,5.333333333333333,0.7272727272727273,16.0,0.0,0.0,45.0,1.0,0.1864486388088956,0.0,37.0,0.0,20.0,882.0,882.0,0.0,0.0,11.0,9.0,0.0,,,19177.0,14333.0,0.0,0.0,0.0,37.0,,1035.0,0.0,1.0,0.1876550059381221,210.0,18.0,,0.0,0.0,236.0,0.0,0.0,2.1449275362318843,0.2028985507246377,aram,0.0,1.0,0.9144172872671232,0.05555555555555555,1.0,0.6594202898550724,0.7565736835846204,0.39473684210526316,0.0,0.0,0.27702702702702703,1.0,0.5456194915855257,0.0,0.8648648648648649,0.0,0.030797101449275364,0.22706326363538068,0.22706326363538068,0.0,0.0,0.5,0.4666666666666667,0.0,,,0.5460162498092915,0.6682770943789847,0.0,0.0,0.0,0.38636363636363635,,0.48548094373865697,0.0,0.5,0.4596707616326916,0.4155422348530079,1.0,,0.0,0.0,0.48360655737704916,0.0,0.0,0.49210602619944477,0.5441360810310717
337,BrontoSara,1,0.0,1963.3567179141223,0.0,648.641191550081,4.6,0.7540983606557377,17.0,0.0,0.0,13.0,0.0,0.2613100780834934,0.0,36.0,2.0,161.0,272.0,272.0,0.0,1.0,10.0,10.0,0.0,,,27901.0,16977.0,0.0,0.0,0.0,79.0,,1570.0,0.0,0.0,0.1097751913700115,319.0,18.0,,875.0,875.0,351.0,0.0,0.0,3.019108280254777,0.2031847133757962,aram,0.0,0.0,0.7555010179322296,0.0,0.3728691842404325,0.5478260869565217,0.8115030548876085,0.42105263157894735,0.0,0.0,0.060810810810810814,0.0,0.8638497327751863,0.0,0.8378378378378378,1.0,0.286231884057971,0.07002404502134188,0.07002404502134188,0.0,0.3333333333333333,0.45,0.5333333333333333,0.0,,,0.9067188508455052,0.872268033601412,0.0,0.0,0.0,0.8636363636363636,,0.9709618874773139,0.0,0.0,0.11258239334768733,0.6758531750770186,1.0,,0.46360563320581966,0.16863424927367734,0.7192622950819673,0.0,0.0,0.711863974397752,0.5451995232456349
338,BronzeKek,1,0.0,676.0640132392092,0.0,611.8211375759572,2.5,0.5555555555555556,12.0,0.0,0.0,26.0,0.0,0.1390543656782465,0.0,16.0,0.0,58.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,,,13317.0,9365.0,0.0,0.0,0.0,16.0,,918.0,0.0,0.0,0.2796172207978777,199.0,15.0,,0.0,0.0,11.0,0.0,0.0,1.0457516339869282,0.2167755991285403,aram,0.0,0.0,0.14154476847418826,0.0,0.24482080968627512,0.2282608695652174,0.40495789320684983,0.2894736842105263,0.0,0.0,0.14864864864864866,0.0,0.3441500686687146,0.0,0.2972972972972973,0.0,0.09963768115942029,0.0,0.0,0.0,0.3333333333333333,0.15,0.4,0.0,,,0.30372862462907463,0.2849839831622607,0.0,0.0,0.0,0.14772727272727273,,0.3793103448275862,0.0,0.0,0.8695204162133717,0.3892723234542545,0.6666666666666666,,0.0,0.0,0.022540983606557378,0.0,0.0,0.2157871497680407,0.5957061899411763
339,Brooke,1,0.0,1977.7150786094128,0.0,752.8373881286318,3.333333333333333,0.7142857142857143,18.0,0.0,0.0,25.0,0.0,0.2627549599908048,0.0,18.0,0.0,96.0,213.0,213.0,0.0,0.0,12.0,9.0,0.0,,,11921.0,10226.0,0.0,0.0,0.0,23.0,,814.0,0.0,0.0,0.1706847112929527,175.0,14.0,,0.0,0.0,116.0,0.0,0.0,1.6953316953316953,0.214987714987715,aram,0.0,0.0,0.7623490372279441,0.0,0.7352302393324601,0.3550724637681159,0.7299808927157134,0.4473684210526316,0.0,0.0,0.14189189189189189,0.0,0.8699918150315491,0.0,0.35135135135135137,0.0,0.16847826086956522,0.05483500584391846,0.05483500584391846,0.0,0.0,0.55,0.4666666666666667,0.0,,,0.24600959310150075,0.351412197485449,0.0,0.0,0.0,0.22727272727272727,,0.2849364791288566,0.0,0.0,0.38403894470590294,0.3319561531297017,0.5555555555555556,,0.0,0.0,0.23770491803278687,0.0,0.0,0.3790833358802324,0.5890620263425914
340,Brujerocha,1,100.0,1740.5234747907289,5.0,786.0097061764169,3.5454545454545454,0.6842105263157895,39.0,0.0,0.0,53.0,0.0,0.2487891760772892,0.0,16.0,0.0,498.0,4659.0,4659.0,0.0,0.0,23.0,11.0,0.0,,,23322.0,17322.0,0.0,0.0,0.0,72.0,,1322.0,0.0,0.0,0.1913641514875269,319.0,18.0,,0.0,0.0,25.0,0.0,0.0,3.2677760968229954,0.2413010590015128,aram,0.0,1.0,0.6492238195097,0.2777777777777778,0.8505929546939741,0.38735177865612647,0.668397587545613,1.0,0.0,0.0,0.3310810810810811,0.0,0.8106243379129411,0.0,0.2972972972972973,0.0,0.8967391304347826,1.0,1.0,0.0,0.0,1.0,0.6,0.0,,,0.7173954659137283,0.8988856107692401,0.0,0.0,0.0,0.7840909090909091,,0.7459165154264973,0.0,0.0,0.47620137721792244,0.6758531750770186,1.0,,0.0,0.0,0.05122950819672131,0.0,0.0,0.7743759086008618,0.6868480956193247
