riotIdGameName,games_played,win_y,challenges.damagePerMinute,challenges.dodgeSkillShotsSmallWindow,challenges.goldPerMinute,challenges.kda,challenges.killParticipation,challenges.laneMinionsFirst10Minutes,challenges.quickSoloKills,challenges.saveAllyFromDeath,challenges.skillshotsDodged,challenges.survivedSingleDigitHpCount,challenges.teamDamagePercentage,challenges.visionScorePerMinute,assists,assistMePings,championId,damageDealtToBuildings,damageDealtToObjectives,dangerPings,enemyMissingPings,kills,deaths,dragonKills,challenges.earlyLaningPhaseGoldExpAdvantage,challenges.laningPhaseGoldExpAdvantage,champExperience,goldEarned,neutralMinionsKilled,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,totalMinionsKilled,challenges.laneMinionsFirst10Minutes.1,challenges.maxCsAdvantageOnLaneOpponent,gameDuration,challenges.turretPlatesTaken,challenges.soloKills,challenges.killParticipation.1,challenges.kda.1,challenges.damageTakenOnTeamPercentage,totalTimeSpentDead,champLevel,challenges.maxLevelLeadLaneOpponent,totalHealsOnTeammates,challenges.effectiveHealAndShielding,totalTimeCCDealt,challenges.wardTakedownsBefore20M,junglecsPerMinute,csPerMinute,timeDead,role
DavidSamford191,1,100.0,1877.2789140557024,7.0,718.0391543309503,3.9166666666666665,0.734375,27.0,0.0,0.0,109.0,0.0,0.2812795409766122,0.0,33.0,0.0,8.0,4456.0,4456.0,0.0,0.0,14.0,12.0,0.0,,,27679.0,16673.0,0.0,0.0,0.0,71.0,27.0,,1393.0,0.0,0.0,0.734375,3.9166666666666665,0.3365207653870725,281.0,18.0,,0.0,0.0,124.0,1.0,0.0,3.0581478822684853,0.2017229002153625,aram
Ddraig Sekeryute,1,100.0,1591.278813252803,2.0,661.5809621882979,7.777777777777778,0.8860759493670886,21.0,0.0,1.0,88.0,0.0,0.1468227933869808,0.0,63.0,0.0,902.0,4772.0,4772.0,0.0,0.0,7.0,9.0,0.0,,,33734.0,17474.0,0.0,0.0,0.0,82.0,21.0,,1584.0,0.0,1.0,0.8860759493670886,7.777777777777778,0.1196487513693789,272.0,18.0,,8227.0,14381.294921875,431.0,0.0,0.0,3.1060606060606064,0.1717171717171717,aram
DeNeug,1,100.0,2317.0090273228825,0.0,712.937669209745,3.2142857142857144,0.6428571428571429,24.0,0.0,0.0,29.0,0.0,0.2510026590762956,0.0,36.0,0.0,58.0,1397.0,1397.0,0.0,0.0,9.0,14.0,0.0,,,25114.0,15439.0,0.0,0.0,0.0,95.0,24.0,,1299.0,0.0,0.0,0.6428571428571429,3.2142857142857144,0.3655717116922422,320.0,18.0,,0.0,0.0,39.0,0.0,0.0,4.387990762124711,0.2463433410315627,aram
DeaZ   KrAKeN,1,0.0,2175.026102390927,30.0,817.283326842719,2.857142857142857,0.6779661016949152,32.0,0.0,0.0,200.0,0.0,0.2177793121274344,0.0,19.0,0.0,360.0,1022.0,1022.0,0.0,0.0,21.0,14.0,0.0,,,24308.0,18018.0,0.0,0.0,0.0,78.0,32.0,,1322.0,0.0,0.0,0.6779661016949152,2.857142857142857,0.2156430182768851,336.0,18.0,,0.0,0.0,1.0,0.0,0.0,3.540090771558245,0.2541603630862329,aram
DeadBySunrise,1,0.0,1544.1985993553612,8.0,775.8247679778641,3.0,0.782608695652174,32.0,0.0,0.0,74.0,0.0,0.2105073424552763,0.0,30.0,0.0,75.0,469.0,469.0,0.0,0.0,6.0,12.0,0.0,,,14368.0,10639.0,0.0,0.0,0.0,46.0,32.0,,822.0,0.0,1.0,0.782608695652174,3.0,0.2281145796048799,263.0,15.0,,0.0,0.0,60.0,0.0,0.0,3.3576642335766427,0.3199513381995134,aram
DeadChocoKiller,1,100.0,995.9695217028038,48.0,664.6165449777054,3.4,0.6296296296296297,16.0,0.0,2.0,307.0,0.0,0.1515822360976406,0.0,27.0,0.0,113.0,862.0,862.0,0.0,0.0,7.0,10.0,0.0,,,16825.0,10968.0,0.0,0.0,0.0,34.0,16.0,,990.0,0.0,0.0,0.6296296296296297,3.4,0.3604140328010793,218.0,17.0,,300.0,300.0001220703125,94.0,0.0,0.0,2.060606060606061,0.2202020202020202,aram
Death by Peanuts,3,33.33,2175.2404774865213,1.6666666666666667,844.5898029478666,4.319444444444444,0.7918482118482119,44.0,0.0,0.0,40.333333333333336,0.0,0.3290142709328676,0.0,17.666666666666668,0.0,303.0,2255.0,2255.0,0.0,0.6666666666666666,13.666666666666666,7.333333333333333,0.0,,,14230.333333333334,12135.333333333334,0.0,0.0,0.0,68.0,44.0,,864.0,0.0,0.6666666666666666,0.7918482118482119,4.319444444444444,0.18767259536992723,164.66666666666666,15.333333333333334,,0.0,0.0,69.0,0.0,0.0,4.752046120200399,0.1902761422068122,aram
Deathroc,1,100.0,1553.3226023878046,1.0,770.5218904675262,5.625,0.7758620689655172,32.0,0.0,1.0,14.0,0.0,0.1788560668986639,0.0,36.0,0.0,21.0,2557.0,2557.0,0.0,0.0,9.0,8.0,0.0,,,13641.0,10437.0,0.0,0.0,0.0,45.0,32.0,,812.0,0.0,0.0,0.7758620689655172,5.625,0.1370792131249479,153.0,15.0,,547.0,547.0,88.0,0.0,0.0,3.3251231527093594,0.188423645320197,aram
DecisiveKiller,1,100.0,1362.0359029895417,0.0,753.5941064658107,13.333333333333334,0.9090909090909092,38.0,0.0,0.0,11.0,0.0,0.1933739310029769,0.0,32.0,0.0,15.0,699.0,699.0,0.0,1.0,8.0,3.0,0.0,,,18095.0,13407.0,0.0,0.0,0.0,71.0,38.0,,1067.0,0.0,0.0,0.9090909090909092,13.333333333333334,0.1150454615103945,82.0,17.0,,0.0,0.0,0.0,0.0,0.0,3.992502343017807,0.0768509840674789,aram
Dedygan,1,100.0,1460.0458354066675,0.0,886.0115998618342,13.0,0.9629629629629628,14.0,0.0,0.0,9.0,0.0,0.2314114654224321,0.0,21.0,0.0,99.0,588.0,588.0,0.0,0.0,5.0,2.0,0.0,,,5978.0,5513.0,0.0,0.0,0.0,14.0,14.0,,373.0,0.0,1.0,0.9629629629629628,13.0,0.1101999973971021,30.0,9.0,,0.0,1137.604736328125,95.0,0.0,0.0,2.25201072386059,0.0804289544235924,aram
Deku Izuku,2,0.0,1780.599497797558,0.5,723.5254858923496,4.1360294117647065,0.7855191256830601,23.5,0.0,0.5,43.5,0.0,0.22660446740223336,0.0,32.0,0.5,96.0,1452.0,1452.0,0.0,0.0,13.0,12.5,0.0,,,20674.0,14731.5,0.0,0.0,0.0,63.5,23.5,,1215.5,0.0,0.0,0.7855191256830601,4.1360294117647065,0.21071252492189466,321.5,18.0,,1574.0,1574.375,129.0,0.0,0.0,3.1522244761264253,0.2577931352474391,aram
DeltaFlaauw,1,100.0,1716.7133992894137,7.0,835.5663309474579,3.7777777777777777,0.7083333333333334,28.0,0.0,0.0,69.0,0.0,0.2494992549284125,0.0,20.0,0.0,523.0,688.0,688.0,0.0,0.0,14.0,9.0,0.0,,,15541.0,12332.0,0.0,0.0,0.0,53.0,28.0,,885.0,0.0,0.0,0.7083333333333334,3.7777777777777777,0.1267262939474845,197.0,16.0,,0.0,0.0,61.0,0.0,0.0,3.593220338983051,0.2225988700564971,aram
Deltatrooper,1,0.0,1312.9214998128334,0.0,712.9080860559571,2.857142857142857,0.8695652173913043,15.0,0.0,0.0,22.0,0.0,0.261745735472932,0.0,12.0,0.0,126.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,,,9905.0,8230.0,0.0,0.0,0.0,19.0,15.0,,692.0,0.0,1.0,0.8695652173913043,2.857142857142857,0.1226477187735134,163.0,12.0,,0.0,0.0,76.0,0.0,0.0,1.647398843930636,0.2355491329479768,aram
DemJukesEUW,1,100.0,2677.4707583084364,0.0,741.8459314717253,3.866666666666666,0.6744186046511628,22.0,0.0,0.0,35.0,0.0,0.2150956152631091,0.0,35.0,0.0,103.0,3451.0,3451.0,0.0,0.0,23.0,15.0,0.0,,,32444.0,20211.0,0.0,0.0,0.0,77.0,22.0,,1634.0,0.0,2.0,0.6744186046511628,3.866666666666666,0.1060468524623312,389.0,18.0,,0.0,0.0,109.0,0.0,0.0,2.827417380660955,0.2380660954712362,aram
Demacia666,1,100.0,2340.931610465347,5.0,692.7979187091524,5.111111111111111,0.7796610169491526,25.0,0.0,0.0,61.0,0.0,0.3041699900341422,0.0,38.0,0.0,57.0,571.0,571.0,0.0,0.0,8.0,9.0,0.0,,,25278.0,14393.0,0.0,0.0,0.0,62.0,25.0,,1246.0,0.0,0.0,0.7796610169491526,5.111111111111111,0.1769832973759263,228.0,18.0,,0.0,0.0,530.0,0.0,0.0,2.985553772070626,0.1829855537720706,aram
Demon Lanzus,1,0.0,2735.6927276130805,5.0,792.5121887135383,7.428571428571429,0.8666666666666667,22.0,0.0,0.0,55.0,0.0,0.2323924671019285,0.0,39.0,0.0,134.0,0.0,0.0,0.0,2.0,13.0,7.0,0.0,,,16569.0,11697.0,0.0,0.0,0.0,49.0,22.0,,885.0,0.0,0.0,0.8666666666666667,7.428571428571429,0.1477478798139061,174.0,17.0,,0.0,0.0,458.0,0.0,0.0,3.3220338983050848,0.1966101694915254,aram
DemonicArkham,1,0.0,809.2171550228575,0.0,704.2697350151772,1.4444444444444444,0.5416666666666666,27.0,0.0,0.0,13.0,0.0,0.1527755038574717,0.0726568825003297,7.0,0.0,22.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,,,8569.0,8077.0,0.0,0.0,0.0,31.0,27.0,,687.0,0.0,1.0,0.5416666666666666,1.4444444444444444,0.1955893955793884,154.0,11.0,,0.0,0.0,233.0,0.0,0.0,2.7074235807860263,0.2241630276564774,aram
Denki inu,2,100.0,1375.0792711212932,17.5,800.0314208194533,6.273809523809524,0.8072765072765073,9.0,0.0,0.0,119.5,0.5,0.1769460846775736,0.0,30.0,0.0,211.0,1682.5,1682.5,0.0,1.0,11.5,6.5,0.0,,,13995.0,10849.5,0.0,0.0,0.0,12.0,9.0,,859.5,0.0,0.0,0.8072765072765073,6.273809523809524,0.20353385256194312,132.5,15.0,,762.5,4424.594970703125,123.0,3.0,0.0,0.8714678669667415,0.16531910755466644,aram
DennyD23,1,0.0,739.1940551470334,1.0,591.1863864909989,1.25,0.4285714285714285,26.0,0.0,0.0,62.0,0.0,0.1532775749821466,0.0,12.0,0.0,268.0,26.0,26.0,0.0,0.0,3.0,12.0,0.0,,,15017.0,10281.0,0.0,0.0,0.0,57.0,26.0,,1043.0,0.0,0.0,0.4285714285714285,1.25,0.1368023551310836,244.0,16.0,,0.0,0.0,45.0,0.0,0.0,3.2790028763183128,0.2339405560882071,aram
Der Int is Real,1,0.0,695.6883517367428,0.0,664.2354374814391,5.6,0.7777777777777778,9.0,0.0,0.0,24.0,0.0,0.1878206059568936,0.0,17.0,2.0,53.0,0.0,0.0,0.0,1.0,11.0,5.0,0.0,,,17415.0,12182.0,0.0,0.0,0.0,23.0,9.0,,1100.0,0.0,1.0,0.7777777777777778,5.6,0.242582545637872,116.0,17.0,,0.0,0.0,94.0,0.0,0.0,1.2545454545454546,0.1054545454545454,aram
DerFieseKirgise,1,0.0,1613.1409253410427,2.0,623.3258363231755,1.5789473684210529,0.5882352941176471,31.0,0.0,0.0,59.0,0.0,0.1815549518296567,0.0,24.0,0.0,711.0,716.0,716.0,0.0,0.0,6.0,19.0,0.0,,,18561.0,13951.0,0.0,0.0,0.0,74.0,31.0,,1342.0,0.0,1.0,0.5882352941176471,1.5789473684210529,0.1758405773052556,451.0,18.0,,0.0,0.0,419.0,0.0,0.0,3.30849478390462,0.3360655737704918,aram
DerRati0791,1,0.0,1034.5917578134492,0.0,558.3893046435152,1.809523809523809,0.5352112676056338,4.0,0.0,0.0,14.0,0.0,0.1010308776629933,0.0,33.0,0.0,32.0,726.0,726.0,0.0,0.0,5.0,21.0,0.0,,,29342.0,16447.0,0.0,0.0,0.0,22.0,4.0,,1767.0,0.0,1.0,0.5352112676056338,1.809523809523809,0.2492936132967216,555.0,18.0,,319.0,319.2404479980469,168.0,0.0,0.0,0.7470288624787776,0.3140916808149406,aram
DerZerfixer,1,100.0,1696.348370600808,2.0,780.9343935943689,14.0,0.6461538461538462,29.0,0.0,0.0,20.0,0.0,0.1750467663668288,0.0,35.0,0.0,45.0,2769.0,2769.0,0.0,0.0,7.0,3.0,0.0,,,15386.0,10402.0,0.0,0.0,0.0,34.0,29.0,,798.0,0.0,0.0,0.6461538461538462,14.0,0.0840247864956314,79.0,16.0,,0.0,0.0,93.0,0.0,0.0,2.556390977443609,0.0989974937343358,aram
Derdïckeelch,1,0.0,805.3285814296539,0.0,688.7917279532479,3.571428571428572,0.847457627118644,9.0,0.0,0.0,23.0,0.0,0.1158511634891285,0.0,43.0,0.0,147.0,1656.0,1656.0,0.0,0.0,7.0,14.0,0.0,,,16256.0,10810.0,0.0,0.0,0.0,20.0,9.0,,941.0,0.0,0.0,0.847457627118644,3.571428571428572,0.182428886249745,322.0,16.0,,1551.0,5039.841796875,232.0,0.0,0.0,1.2752391073326248,0.3421891604675877,aram
Dermitian,1,100.0,2691.235473032967,0.0,930.056337020284,5.25,0.8936170212765957,40.0,0.0,0.0,29.0,0.0,0.4564636264778047,0.3221571065466068,17.0,0.0,9.0,2707.0,2707.0,0.0,0.0,25.0,8.0,0.0,,,15754.0,14607.0,0.0,0.0,0.0,51.0,40.0,,941.0,0.0,8.0,0.8936170212765957,5.25,0.1795705080439947,156.0,16.0,,501.0,501.0,421.0,0.0,0.0,3.251859723698193,0.1657810839532412,aram
Desco,1,0.0,4222.139233017383,0.0,747.6693302306386,3.1578947368421053,0.7228915662650602,42.0,0.0,0.0,26.0,0.0,0.2928679530717641,0.0,38.0,0.0,63.0,1133.0,1133.0,0.0,28.0,22.0,19.0,0.0,,,32125.0,20370.0,0.0,0.0,0.0,98.0,42.0,,1634.0,0.0,2.0,0.7228915662650602,3.1578947368421053,0.1371958755526715,551.0,18.0,,0.0,0.0,414.0,2.0,0.0,3.5985312117503057,0.3372093023255814,aram
Desert Camel 7,1,0.0,2476.16091542214,3.0,775.7377976993226,3.066666666666667,0.6301369863013698,16.0,0.0,0.0,116.0,0.0,0.2956064569394941,0.0,18.0,0.0,80.0,0.0,0.0,0.0,16.0,28.0,15.0,0.0,,,30939.0,20025.0,0.0,0.0,0.0,57.0,16.0,,1548.0,0.0,2.0,0.6301369863013698,3.066666666666667,0.215609800085112,426.0,18.0,,0.0,0.0,41.0,0.0,0.0,2.2093023255813957,0.2751937984496124,aram
Desherton,1,100.0,1434.3065375575304,12.0,685.0398750195315,2.0,0.5769230769230769,20.0,0.0,0.0,134.0,0.0,0.1995626327652234,0.0,18.0,0.0,950.0,1060.0,1060.0,0.0,1.0,12.0,15.0,0.0,,,19947.0,16066.0,0.0,0.0,0.0,34.0,20.0,,1407.0,0.0,0.0,0.5769230769230769,2.0,0.22628865683766,408.0,18.0,,3956.0,3956.902587890625,41.0,0.0,0.0,1.4498933901918978,0.2899786780383795,aram
DesignatedLegend,1,100.0,815.4798006981908,0.0,708.4935378359041,7.8,0.8297872340425532,8.0,0.0,0.0,18.0,0.0,0.0763580941176325,0.0,35.0,0.0,12.0,592.0,592.0,0.0,0.0,4.0,5.0,0.0,,,13093.0,9772.0,0.0,0.0,0.0,9.0,8.0,,827.0,0.0,0.0,0.8297872340425532,7.8,0.3110617333266756,120.0,15.0,,7232.0,7232.02587890625,116.0,0.0,0.0,0.652962515114873,0.1451027811366384,aram
Desmonte,1,0.0,2475.572226520863,7.0,860.173296046247,2.6666666666666665,0.7441860465116279,24.0,0.0,0.0,70.0,0.0,0.2903330076611924,0.0,12.0,0.0,238.0,0.0,0.0,0.0,1.0,20.0,12.0,0.0,,,15201.0,12786.0,0.0,0.0,0.0,34.0,24.0,,891.0,0.0,0.0,0.7441860465116279,2.6666666666666665,0.1449801402542617,234.0,16.0,,0.0,0.0,93.0,0.0,0.0,2.28956228956229,0.2626262626262626,aram
Destr0at,1,100.0,1206.5839642367011,1.0,782.9806095852437,4.444444444444445,0.6779661016949152,33.0,0.0,0.0,34.0,2.0,0.1554867106334402,0.0,28.0,0.0,222.0,3392.0,3392.0,0.0,0.0,12.0,9.0,0.0,,,16180.0,13016.0,0.0,0.0,0.0,67.0,33.0,,997.0,0.0,0.0,0.6779661016949152,4.444444444444445,0.2159231580998454,204.0,16.0,,0.0,0.0,55.0,0.0,0.0,4.0320962888666,0.2046138415245737,aram
DestroyerPau,1,100.0,2384.6977417874327,4.0,784.0554601359415,5.571428571428571,0.8125,26.0,0.0,0.0,72.0,0.0,0.251052792348114,0.0,30.0,0.0,102.0,1823.0,1823.0,0.0,0.0,9.0,7.0,0.0,,,14390.0,11336.0,0.0,0.0,0.0,36.0,26.0,,867.0,0.0,1.0,0.8125,5.571428571428571,0.1615702774802365,150.0,15.0,,0.0,0.0,2.0,2.0,0.0,2.491349480968858,0.1730103806228373,aram
Detective Linear,1,0.0,1682.5557159220905,1.0,665.93309632004,4.9,0.6901408450704225,13.0,0.0,1.0,42.0,0.0,0.1805912489712719,0.0,36.0,0.0,99.0,1728.0,1728.0,0.0,1.0,13.0,10.0,0.0,,,22739.0,15439.0,0.0,0.0,0.0,42.0,13.0,,1390.0,0.0,0.0,0.6901408450704225,4.9,0.0896389735459155,289.0,18.0,,0.0,7134.3974609375,198.0,0.0,0.0,1.8129496402877696,0.2079136690647482,aram
Dettshiii,1,0.0,86.07011805308404,1.0,560.8116291982382,1.6666666666666667,0.3125,11.0,0.0,0.0,22.0,0.0,0.0283721547340301,0.0,2.0,0.0,81.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,,,9705.0,7014.0,0.0,0.0,0.0,11.0,11.0,,750.0,0.0,1.0,0.3125,1.6666666666666667,0.0859453947062195,72.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.88,0.096,aram
Devil Walker B,1,100.0,2053.9151825925505,2.0,952.9194898760238,6.714285714285714,0.7966101694915254,30.0,0.0,0.0,36.0,0.0,0.2487551105233275,0.0,28.0,0.0,42.0,2336.0,2336.0,0.0,0.0,19.0,7.0,0.0,,,15143.0,13068.0,0.0,0.0,0.0,42.0,30.0,,822.0,0.0,0.0,0.7966101694915254,6.714285714285714,0.1457781767546864,152.0,16.0,,0.0,0.0,42.0,0.0,0.0,3.0656934306569346,0.1849148418491484,aram
DevilQueenGiff,1,100.0,2165.306172851231,0.0,739.5784689109446,8.8,0.8461538461538461,31.0,0.0,0.0,50.0,0.0,0.2253614776763323,0.0,29.0,0.0,21.0,5630.0,5630.0,0.0,0.0,15.0,5.0,0.0,,,28419.0,19043.0,0.0,0.0,0.0,115.0,31.0,,1543.0,0.0,0.0,0.8461538461538461,8.8,0.1381598667499085,170.0,18.0,,0.0,0.0,357.0,0.0,0.0,4.471808165910564,0.1101749837977965,aram
DeviliSane,1,0.0,1599.288657557917,0.0,668.3478652781496,2.230769230769231,0.7073170731707317,15.0,0.0,0.0,11.0,0.0,0.2178598836841152,0.0,21.0,0.0,875.0,50.0,50.0,0.0,0.0,8.0,13.0,0.0,,,14260.0,11099.0,0.0,0.0,0.0,31.0,15.0,,996.0,0.0,1.0,0.7073170731707317,2.230769230769231,0.2779709024042929,274.0,15.0,,0.0,0.0,158.0,0.0,0.0,1.867469879518072,0.2751004016064257,aram
Devilithier,1,100.0,975.0397387585638,0.0,672.3234852712475,2.2142857142857144,0.5961538461538461,12.0,0.0,0.0,15.0,0.0,0.1113875589015233,0.0,26.0,0.0,200.0,796.0,796.0,0.0,0.0,5.0,14.0,0.0,,,22876.0,14432.0,0.0,0.0,0.0,39.0,12.0,,1287.0,0.0,0.0,0.5961538461538461,2.2142857142857144,0.2966760407486111,345.0,18.0,,0.0,0.0,147.0,0.0,0.0,1.8181818181818183,0.2680652680652681,aram
DexoSAN,1,0.0,1334.3616118960747,0.0,683.1487854407914,3.5,0.7924528301886793,31.0,0.0,0.0,6.0,0.0,0.163040400452897,0.0,30.0,0.0,15.0,1109.0,1109.0,0.0,0.0,12.0,12.0,0.0,,,21398.0,15024.0,0.0,0.0,0.0,75.0,31.0,,1319.0,0.0,1.0,0.7924528301886793,3.5,0.1619847551097192,321.0,18.0,,0.0,0.0,79.0,0.0,0.0,3.4116755117513264,0.2433661865049279,aram
Dexter,1,0.0,1130.0369191516606,18.0,578.2005884783001,2.2,0.6470588235294118,17.0,0.0,0.0,180.0,0.0,0.1650946228551205,0.0,30.0,0.0,36.0,1775.0,1775.0,0.0,0.0,3.0,15.0,0.0,,,18351.0,11974.0,0.0,0.0,0.0,40.0,17.0,,1242.0,0.0,0.0,0.6470588235294118,2.2,0.3002087697797243,349.0,17.0,,0.0,0.0,246.0,0.0,0.0,1.9323671497584545,0.2809983896940419,aram
Dhampy,1,0.0,992.1438445281422,0.0,636.5533410495601,5.444444444444445,0.8909090909090909,9.0,0.0,2.0,42.0,0.0,0.1179542734896857,0.0,45.0,0.0,37.0,1621.0,1621.0,0.0,0.0,4.0,9.0,0.0,,,24942.0,14891.0,0.0,0.0,0.0,36.0,9.0,,1403.0,0.0,0.0,0.8909090909090909,5.444444444444445,0.179714648500637,209.0,18.0,,5546.0,10925.541015625,32.0,0.0,0.0,1.5395580898075554,0.1489665003563791,aram
Dhanneedyron,1,0.0,2532.0523116265927,20.0,783.9127154540189,3.3846153846153846,0.7586206896551724,6.0,0.0,0.0,140.0,1.0,0.294833872426866,0.0,22.0,0.0,7.0,2718.0,2718.0,0.0,0.0,22.0,13.0,0.0,,,20958.0,15210.0,0.0,0.0,0.0,21.0,6.0,,1163.0,0.0,5.0,0.7586206896551724,3.3846153846153846,0.2070786769240477,351.0,18.0,,0.0,0.0,75.0,0.0,0.0,1.0834049871023217,0.3018056749785038,aram
DiabloSpaghetti,1,0.0,1550.70277015081,2.0,701.6901299578057,2.1333333333333333,0.5714285714285714,26.0,0.0,0.0,52.0,0.0,0.2050012844550553,0.0,24.0,0.0,222.0,97.0,97.0,0.0,0.0,8.0,15.0,0.0,,,19203.0,13642.0,0.0,0.0,0.0,65.0,26.0,,1166.0,0.0,0.0,0.5714285714285714,2.1333333333333333,0.1904574777455169,350.0,18.0,,0.0,0.0,106.0,3.0,0.0,3.3447684391080617,0.3001715265866209,aram
DiamondRosε,1,100.0,2037.3336092010893,0.0,778.3852950504589,3.333333333333333,0.7547169811320755,24.0,0.0,0.0,32.0,0.0,0.2523366105138697,0.0,20.0,0.0,246.0,1199.0,1199.0,0.0,0.0,20.0,12.0,0.0,,,20324.0,16427.0,0.0,0.0,0.0,53.0,24.0,,1266.0,0.0,1.0,0.7547169811320755,3.333333333333333,0.2146938632012828,330.0,18.0,,0.0,0.0,54.0,0.0,0.0,2.5118483412322274,0.2606635071090047,aram
Dico117,1,100.0,2177.5475655528576,6.0,744.3656155726071,4.846153846153846,0.7777777777777778,18.0,0.0,0.0,95.0,0.0,0.2245650367172729,0.0,45.0,0.0,145.0,4093.0,4093.0,0.0,0.0,18.0,13.0,0.0,,,28721.0,18283.0,0.0,0.0,0.0,66.0,18.0,,1473.0,0.0,0.0,0.7777777777777778,4.846153846153846,0.1846920255924627,389.0,18.0,,398.0,398.2633056640625,0.0,0.0,0.0,2.6883910386965377,0.2640868974881195,aram
DidelisZmogus,1,0.0,1280.26020794944,37.0,662.961280741816,2.230769230769231,0.5087719298245614,16.0,0.0,0.0,200.0,0.0,0.1542962020163251,0.0,19.0,0.0,56.0,988.0,988.0,0.0,3.0,10.0,13.0,0.0,,,18755.0,12664.0,0.0,0.0,0.0,30.0,16.0,,1145.0,0.0,1.0,0.5087719298245614,2.230769230769231,0.2042981888650021,325.0,18.0,,0.0,0.0,323.0,0.0,0.0,1.572052401746725,0.2838427947598253,aram
Die Rabauken,1,0.0,1412.4009475802288,5.0,645.5261106728399,1.8666666666666667,0.8,17.0,0.0,0.0,81.0,0.0,0.2108522352648743,0.0,25.0,0.0,127.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,,,10790.0,8391.0,0.0,0.0,0.0,19.0,17.0,,779.0,0.0,1.0,0.8,1.8666666666666667,0.2485218269760575,312.0,13.0,,0.0,0.0,362.0,0.0,0.0,1.4634146341463417,0.4005134788189987,aram
DieFliegendeKuh,2,0.0,988.7208975935962,0.5,608.8109226276392,3.056818181818182,0.7138089278264497,14.5,0.0,0.0,38.0,0.0,0.12370600352972955,0.0,28.5,0.0,319.5,43.0,43.0,0.0,0.5,6.5,11.5,0.0,,,15197.0,10606.0,0.0,0.0,0.0,19.5,14.5,,1047.5,0.0,0.0,0.7138089278264497,3.056818181818182,0.21538005245206115,278.0,15.5,,0.0,0.0,302.5,3.5,0.0,1.1100252803670663,0.27221173513896774,aram
Diedo,1,0.0,1658.089625328278,0.0,729.5466864690119,2.909090909090909,0.7441860465116279,31.0,0.0,0.0,19.0,0.0,0.21432490008426,0.0,18.0,0.0,523.0,1977.0,1977.0,0.0,0.0,14.0,11.0,0.0,,,15542.0,12589.0,0.0,0.0,0.0,44.0,31.0,,1035.0,0.0,0.0,0.7441860465116279,2.909090909090909,0.1262880087200665,242.0,16.0,,0.0,0.0,37.0,0.0,0.0,2.550724637681159,0.2338164251207729,aram
Dieuu74,1,100.0,607.7426445193868,0.0,743.7479021079231,5.666666666666667,0.53125,48.0,0.0,0.0,8.0,1.0,0.0931581799803365,0.0,14.0,0.0,90.0,225.0,225.0,0.0,0.0,3.0,3.0,0.0,,,7143.0,6379.0,0.0,0.0,0.0,48.0,48.0,,514.0,0.0,0.0,0.53125,5.666666666666667,0.1769059390278486,51.0,10.0,,0.0,0.0,116.0,3.0,0.0,5.603112840466927,0.0992217898832684,aram
DifficulToKnow,1,0.0,1812.3625877413824,0.0,653.0886544513559,3.411764705882353,0.6987951807228916,12.0,0.0,0.0,45.0,0.0,0.1257142154727892,0.0,47.0,0.0,3.0,0.0,0.0,0.0,1.0,11.0,17.0,0.0,,,30239.0,17793.0,0.0,0.0,0.0,57.0,12.0,,1634.0,0.0,1.0,0.6987951807228916,3.411764705882353,0.3010223137822155,536.0,18.0,,451.0,3361.428466796875,330.0,4.0,0.0,2.093023255813953,0.3280293757649938,aram
Digital,1,0.0,1864.7707019744405,2.0,723.1649463690046,2.8461538461538463,0.8409090909090909,7.0,0.0,0.0,65.0,0.0,0.2620735120638229,0.0,22.0,0.0,64.0,241.0,241.0,0.0,0.0,15.0,13.0,0.0,,,19806.0,15303.0,0.0,0.0,0.0,15.0,7.0,,1269.0,0.0,1.0,0.8409090909090909,2.8461538461538463,0.205339832074457,325.0,18.0,,0.0,3604.58251953125,134.0,0.0,0.0,0.7092198581560284,0.256107171000788,aram
DimonShersh,1,0.0,1487.014547340326,4.0,609.4127065927447,1.3846153846153846,0.72,8.0,0.0,1.0,75.0,0.0,0.2258640752779648,0.0,11.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,,,9860.0,8224.0,0.0,0.0,0.0,9.0,8.0,,809.0,0.0,0.0,0.72,1.3846153846153846,0.3202530509603711,269.0,12.0,,155.0,155.58822631835938,298.0,0.0,0.0,0.6674907292954265,0.3325092707045735,aram
Dinglong John,1,0.0,951.5081402472712,0.0,602.7097609720001,2.2857142857142856,0.5925925925925926,19.0,0.0,1.0,75.0,0.0,0.1375733871511493,0.0,26.0,0.0,412.0,471.0,471.0,0.0,8.0,6.0,14.0,0.0,,,24026.0,14138.0,0.0,0.0,0.0,60.0,19.0,,1407.0,0.0,0.0,0.5925925925925926,2.2857142857142856,0.1480400536911235,388.0,18.0,,171.0,3943.127685546875,121.0,0.0,0.0,2.55863539445629,0.2757640369580668,aram
